book_id,major_category,genre,keyword,book_uniqueness_az,book_creativity_az,book_intelligence_az,book_structure_az,book_style_az,in_house_review,expected_chapters,expected_number_of_pages,weeks_spent_writing,cover_art,series_number,language,flesch_kincaid_reading_level,number_of_authors,previous_books,previous_sales,gender,expected_release_month,award_flg,advance_amount,import_decision,ad_budget,sales
4018478,Fiction,Horror,political,C,B,C,B,C,67,13,254,146,Animal,3,english|spanish,32.33,3,2,1361206,,feb,0,179746,1,48388,435121
6630296,Fiction,Mystery,sci-fi,C,A,D,C,B,70,10,211,84,Animal|Abstract art,0,english|spanish,50.15,1,1,177700,,nov,0,21687,1,49923,446428
7300333,Fiction,Adventure,crime,D,B,C,C,A,74,NA,231,48,,1,english,45.55,1,3,1603347,,jul,0,227485,1,28997,322152
6913458,Fiction,Fantasy,crime,D,A,C,D,A,65,10,219,118,Animal,1,english,59.77,1,3,459036,female,oct,0,108947,1,45320,316059
8887608,Fiction,Science Fiction,patriotic,B,B,D,C,C,63,14,364,208,Animal|Person (photograph)|Landscape,1,english|chinese,59.49,1,2,386508,female,dec,1,115966,1,41133,448691
5716461,Fiction,Horror,contemporary,E,B,E,B,A,64,5,111,145,Scientific,0,english,63.14,1,0,0,female,dec,1,56786,1,16059,154934
5101170,Non-Fiction,History,political,E,E,B,A,C,50,7,179,70,Animal,0,english,76.76,3,0,0,,dec,0,16028,1,52330,109521
2765440,Children,Fairytales/Folklore,funny,A,A,E,E,B,61,NA,24,30,Illustration,0,english,89.37,1,1,155545,female,nov,0,53700,1,49355,5873
8859752,Children,Fairytales/Folklore,pop-up,B,B,E,E,B,52,2,30,8,Illustration|Animal,0,english,98.66,1,0,0,female,may,0,44520,1,48020,86946
5321639,Fiction,Science Fiction,crime,B,C,E,C,B,58,6,112,162,Animal,1,english,71.3,1,1,1180597,male,dec,0,166132,1,50194,500728
9139665,Fiction,Romance,NA,B,C,E,B,B,61,18,501,24,Abstract art,0,english,40.14,1,0,0,male,sep,0,126987,1,49395,392967
7277661,Fiction,Fantasy,vampire,D,C,C,B,A,71,12,339,NA,Animal,0,english,24.25,1,0,0,male,aug,0,91611,1,21182,138063
4829602,Fiction,Humor,crime,B,C,D,C,B,65,17,354,143,,0,spanish,0,1,0,0,female,oct,0,50271,1,45302,341145
6404493,Fiction,Romance,easy_reading,B,C,E,C,A,63,4,91,139,,0,english,63.78,1,0,0,female,dec,0,31954,1,49533,335342
6375829,Fiction,Adventure,NA,C,C,C,E,A,69,10,260,86,Abstract art,0,english|spanish,35.16,1,0,0,male,feb,0,83106,1,51243,321901
4755433,Fiction,Science Fiction,NA,D,D,D,B,B,53,9,187,40,,1,english,55.33,1,0,0,female,jun,0,105883,1,48495,456719
9038287,Non-Fiction,Instructional,NA,D,F,A,A,D,53,8,175,48,,0,english,59.38,3,0,0,,jan,0,16913,1,50588,270469
7576579,Young Adult,Graphic Novel,NA,C,B,E,D,B,51,10,203,43,,0,english,49.04,1,0,0,female,nov,0,87102,1,49715,429587
5795933,Children,Picture Books,NA,A,A,E,C,B,66,NA,8,61,Person (photograph),0,english,97.71,1,1,114956,female,oct,0,58754,1,21292,52037
6247020,Fiction,Adventure,political,C,D,D,C,A,57,30,750,104,,0,english,27.38,1,4,1751933,male,jan,0,210385,1,49158,380596
9777852,Fiction,Romance,future,E,B,C,D,B,61,25,551,28,,0,english,39.43,2,1,192667,,march,0,68170,1,35090,79537
8033071,Fiction,Humor,political,B,C,D,B,C,69,4,97,37,Animal|Abstract art,0,english|spanish,59.57,3,0,0,,nov,0,10546,1,74569,352683
5248142,Fiction,Mystery,NA,D,C,C,B,A,71,NA,890,44,,0,english,1.09,1,0,0,male,sep,0,102614,1,50734,375366
5757015,Fiction,Science Fiction,foreign,B,D,E,B,B,71,NA,964,34,Scientific|Animal,0,english,0.98,1,0,0,male,sep,0,122301,1,44558,633179
1967085,Fiction,Fantasy,political,B,B,C,B,B,75,10,262,136,,1,english,56.35,1,0,0,male,dec,0,82099,1,25645,42783
1217987,Fiction,Humor,crime,C,C,F,B,A,61,9,247,54,Animal|Landscape,1,english|chinese,27.47,1,0,0,male,march,0,134379,1,31038,103340
3522151,Fiction,Humor,patriotic,D,C,C,D,A,65,6,130,89,Abstract art,0,english,58.51,1,1,187915,female,feb,0,96641,1,50566,424598
9864380,Fiction,Historical Fiction,easy_reading,B,C,C,C,C,61,10,236,69,,0,english,49.71,1,1,130413,female,sep,0,130872,1,45744,451293
8652609,Fiction,Fantasy,NA,D,D,C,C,A,61,24,617,42,,0,english|spanish|chinese,42.43,1,2,338414,,sep,0,83811,1,47584,354587
5681611,Fiction,Humor,political,B,C,B,A,B,83,9,209,112,Abstract art,1,english,37.07,1,2,397954,male,dec,0,185029,1,31944,289959
3854563,Fiction,Science Fiction,contemporary,B,D,D,C,B,59,31,789,108,Abstract art,0,english,20.65,1,0,0,,sep,0,25959,1,47442,338164
2823756,Young Adult,Mystery,space,C,C,E,C,A,56,5,122,81,,0,english,78.88,1,0,0,female,oct,0,50243,1,43774,361389
8378519,Fiction,Fantasy,pirate,C,C,A,C,A,74,13,331,99,Animal|Abstract art,1,english|spanish,28.26,1,2,381343,,jul,0,53834,1,42138,348203
4357099,Fiction,Mystery,contemporary,A,A,D,E,A,70,5,107,49,Landscape,0,english,62.05,3,3,615250,,dec,0,77538,1,48627,203956
8740495,Fiction,Historical Fiction,patriotic,C,A,B,B,A,83,15,375,131,,0,english,18.71,1,0,0,male,dec,0,148654,1,45938,394222
3825590,Fiction,Mystery,sci-fi,C,B,E,E,A,53,11,252,95,,1,english,29.69,1,0,0,male,dec,0,116844,1,44549,226639
5928052,Fiction,Horror,sea,C,C,E,B,B,58,6,173,117,,2,english,77.5,3,1,140538,,dec,0,35738,1,41736,311774
3032344,Fiction,Mystery,patriotic,C,A,F,C,D,54,8,240,108,Animal|Landscape,0,english,36.62,1,3,533214,female,oct,0,102002,1,62824,441516
9649401,Non-Fiction,Text-Book,NA,E,E,B,A,D,59,22,530,105,Person (photograph),1,english,15.26,1,0,0,male,sep,0,129409,1,22148,281720
8239606,Fiction,Mystery,crime,B,D,D,B,B,65,4,100,49,,2,english,75.21,1,1,118066,male,nov,0,97956,1,61430,456040
2261666,Fiction,Fantasy,pirate,E,B,B,E,B,57,13,285,113,,1,english,41.3,1,3,427941,male,jun,0,141518,1,52101,300320
2718075,Children,Fairytales/Folklore,colorful,C,A,E,D,D,58,NA,41,32,,0,english|spanish|chinese,89.62,1,3,1469669,,march,0,132755,1,41196,208439
7301338,Non-Fiction,Reference,NA,E,F,A,A,E,56,8,171,63,,0,english,69.58,2,1,193291,,apr,0,41261,1,18968,103293
5528907,Fiction,Mystery,NA,C,D,E,A,A,58,27,724,111,Animal|Landscape,5,english,26.62,1,4,739601,female,nov,0,169649,1,33553,230921
6155095,Children,Rythmic,NA,A,A,E,D,B,65,2,22,90,,0,english,97.12,1,0,0,,feb,0,25372,1,48834,37219
4994614,Non-Fiction,Scientific,academic,E,E,A,A,C,65,8,178,30,Landscape,0,english,64.92,1,0,0,male,aug,0,103107,1,49808,503902
2296553,Fiction,Mystery,foreign,B,C,B,D,A,74,19,479,54,,1,english,54.96,1,0,0,male,march,0,122345,1,44224,365717
3903077,Non-Fiction,Instructional,academic,E,E,B,A,E,52,24,538,99,Landscape,0,english,10.32,1,3,531723,,march,0,95874,1,49832,200176
8164174,Young Adult,Adventure,magic,D,B,F,C,D,51,7,174,23,Animal,3,english,66.44,1,2,1416016,female,aug,0,139749,1,27261,644327
9302879,Fiction,Science Fiction,NA,C,A,B,D,A,84,25,542,168,,1,english,44.2,1,0,0,male,feb,0,68957,1,46998,395423
4563783,Children,Picture Books,learning,B,A,C,F,B,60,4,49,78,Illustration,0,spanish,92.02,1,0,0,male,jan,0,47474,1,49600,150595
8256065,Fiction,Science Fiction,NA,B,D,C,C,A,68,14,311,62,,3,chinese,26.02,1,2,408710,,feb,0,142266,1,45084,210947
6597928,Young Adult,Mystery,vampire,B,C,E,C,B,61,7,167,55,Landscape,0,english,53.2,1,5,868979,,march,0,90537,1,56837,189629
1051611,Non-Fiction,Text-Book,political,C,F,A,B,E,53,25,591,35,Scientific|Landscape,1,english,14.79,1,0,0,male,feb,0,42494,1,45641,381575
1399363,Non-Fiction,Scientific,NA,E,E,A,A,C,65,19,383,39,Scientific|Illustration,0,english,15.23,2,0,0,,jan,0,14733,1,37242,312058
6003809,Fiction,Science Fiction,NA,C,C,E,C,B,55,5,110,29,,1,spanish,66.12,1,0,0,female,nov,0,52453,1,46849,450837
9486848,Children,Picture Books,learning,A,A,F,E,D,55,1,10,58,Landscape,0,english,100,1,0,0,,jan,0,7683,1,42983,10632
5804898,Children,Picture Books,NA,B,A,E,F,C,63,NA,24,6,Scientific|Illustration,0,english,90.98,2,2,1360096,,sep,0,109795,1,46538,294693
3299925,Non-Fiction,Reference,NA,D,D,A,A,C,63,17,501,117,Scientific,0,english,24.59,5,1,237637,,jul,0,34398,1,40008,292879
7996575,Children,Picture Books,funny,A,A,F,D,C,64,NA,41,82,Animal,1,english,87.38,1,4,1669208,male,jul,0,164475,1,41925,340161
9356573,Fiction,Science Fiction,ww2,B,A,D,A,B,82,32,897,137,Animal,0,english,10.35,1,3,1522919,,sep,0,188149,1,42508,646428
4439552,Young Adult,Adventure,NA,E,B,F,B,B,54,NA,120,162,,0,english,70.03,1,4,1816515,female,aug,1,154944,1,45064,449735
4179401,Non-Fiction,Instructional,NA,E,D,A,A,B,76,12,317,30,Landscape,0,spanish,28,1,1,122044,,jan,0,12160,1,46849,131602
7683294,Fiction,Science Fiction,NA,B,B,E,D,A,71,18,449,118,Animal,0,english,53.03,3,6,1113126,,jul,0,127198,1,57950,618816
9528028,Young Adult,Adventure,romance,B,D,F,C,A,57,6,166,27,Illustration,0,english,74.95,1,2,295077,female,oct,0,152158,1,43447,120060
4269269,Fiction,Mystery,contemporary,D,C,E,B,A,60,11,291,124,Illustration|Animal|Person (photograph),1,english,63.66,1,0,0,male,apr,0,105831,1,46402,370157
4947360,Non-Fiction,History,NA,D,F,A,A,D,57,13,370,59,Landscape,0,english,11.11,4,5,803314,,oct,0,54305,1,44702,382049
9830053,Fiction,Historical Fiction,easy_reading,A,C,E,C,D,50,13,331,85,Abstract art,0,english,69.22,1,0,0,male,nov,0,119955,1,42410,358063
9754497,Young Adult,Science Fiction,patriotic,B,A,D,E,B,66,9,182,25,Illustration,0,english|chinese,73.32,1,1,136733,female,sep,0,75755,1,49380,112202
4846532,Young Adult,Fantasy,ww2,E,D,E,B,A,55,NA,272,146,Animal|Abstract art,0,english,39.71,1,5,1832565,,march,0,98277,1,44529,381599
4577106,Children,Picture Books,NA,B,A,D,E,A,65,2,18,72,Animal,0,english,98.54,1,1,81674,female,sep,0,58150,1,48396,101832
9282917,Fiction,Science Fiction,sci-fi,B,A,C,B,B,75,10,248,56,Abstract art,0,spanish,40.76,1,2,329656,male,dec,0,191013,1,21877,8613
7950826,Fiction,Humor,contemporary,C,E,B,B,B,69,5,129,143,Abstract art,1,english,56.7,1,1,222557,male,jan,0,164593,1,54210,727726
1840720,Fiction,Humor,sea,C,B,B,B,A,84,6,109,74,Abstract art,1,english,54.54,2,0,0,,oct,0,26906,1,54514,250740
6899107,Fiction,Humor,future,B,C,D,D,C,60,12,293,188,,0,english,14.53,2,0,0,,dec,1,12961,1,38559,345296
8351779,Non-Fiction,Reference,NA,E,F,A,A,D,61,8,206,93,,1,spanish,65.27,2,0,0,,jan,0,39910,1,21248,1887
6186544,Fiction,Historical Fiction,vampire,C,A,E,C,C,63,21,518,105,Landscape,1,english,46.23,1,1,147245,male,apr,0,129430,1,42423,398243
9657944,Fiction,Science Fiction,NA,D,B,C,B,B,74,9,237,42,,0,english|spanish,41.32,1,2,302235,male,apr,0,177407,1,46167,434184
2401521,Children,Picture Books,funny,B,A,F,F,B,52,2,28,32,Illustration,0,english|spanish,99.12,1,2,1390840,male,jun,0,114180,1,48206,49432
3762822,Fiction,Adventure,future,D,A,C,C,A,63,25,565,20,,0,chinese,40.18,1,3,525243,,oct,0,116426,1,57712,412533
5901839,Fiction,Humor,magic,D,B,C,C,A,64,11,288,60,Animal|Landscape,1,english,11.1,1,0,0,male,jun,1,115231,1,46161,382639
2298442,Non-Fiction,Scientific,NA,E,F,A,A,F,54,20,477,NA,Scientific|Landscape,0,english,27.34,4,0,0,,jul,0,10000,1,32772,52084
8095744,Fiction,Historical Fiction,NA,B,B,F,B,B,73,16,419,185,,1,english,7.83,1,3,493069,female,aug,0,176212,1,28340,408729
5868232,Non-Fiction,History,academic,E,E,A,A,E,54,10,216,138,,1,english,53.86,1,2,239117,female,oct,0,123732,1,68910,505576
9860848,Children,Picture Books,pop-up,A,A,F,F,C,62,NA,41,13,Abstract art,1,english,84.04,1,0,0,male,oct,0,48747,1,75748,94672
2083606,Fiction,Horror,crime,B,C,C,B,B,80,14,335,73,Person (photograph),2,english,5.59,2,5,1759316,,jun,1,205981,1,40245,490141
1859466,Children,Fairytales/Folklore,pop-up,A,A,F,E,C,50,3,42,29,Animal,0,english,95.74,1,14,3541813,female,aug,0,300000,1,47774,657686
7583114,Children,Picture Books,funny,B,A,F,E,C,56,NA,18,22,,0,english,95.17,1,7,2097131,,jan,0,178192,1,46941,362556
3629608,Fiction,Adventure,sci-fi,C,C,C,D,A,63,NA,878,135,,0,spanish,12.4,1,0,0,female,jul,0,77820,1,42616,342633
6363022,Children,Fairytales/Folklore,magic,A,A,E,D,A,77,2,21,90,Scientific|Abstract art,0,english,93.07,1,0,0,male,march,0,47915,1,47388,185156
8102891,Fiction,Humor,NA,A,C,E,E,B,54,4,78,46,,0,english,64.52,1,5,818130,female,may,0,165433,1,59948,506344
2374742,Fiction,Mystery,sea,B,E,C,A,A,71,7,172,59,Animal|Landscape,0,english,56.25,1,1,195339,male,oct,0,115058,1,53003,439337
3314035,Young Adult,Adventure,easy_reading,C,B,D,E,C,52,7,179,23,,1,spanish,53.02,1,0,0,female,feb,0,41991,1,47315,64138
1656294,Fiction,Humor,NA,B,B,D,B,A,74,NA,169,155,,1,english,39.88,1,4,573879,female,jan,0,208890,1,42323,538952
7456034,Children,Picture Books,magic,A,A,E,E,C,60,2,28,21,Landscape,0,english,93.68,1,0,0,male,march,0,64638,1,47670,2585
8342031,Non-Fiction,Instructional,space,D,F,A,A,C,52,16,336,23,,1,english,9.81,1,1,132532,male,jul,0,63314,1,22340,341603
3012166,Fiction,Fantasy,vampire,A,A,E,B,A,80,35,697,128,Animal,0,english,33.86,1,0,0,male,march,1,73290,1,45491,475399
2027635,Fiction,Adventure,NA,D,C,B,C,B,64,7,190,106,Animal,1,english,48.04,1,3,1666852,,oct,0,143223,1,50425,416015
1344783,Young Adult,Adventure,romance,D,D,E,C,B,49,3,81,34,,0,english,81.4,1,0,0,female,aug,0,51591,1,23985,1859
3512274,Fiction,Mystery,vampire,C,A,D,B,A,75,9,193,59,Abstract art,0,english,52.08,1,1,134481,,jan,0,26720,1,40603,279070
8923680,Non-Fiction,History,NA,D,F,A,A,D,65,20,520,107,,0,english,24.54,1,3,472253,female,feb,1,68376,1,60231,449408
9937465,Children,Fairytales/Folklore,funny,A,A,F,C,D,64,3,44,57,,1,english,92.81,1,2,451752,,oct,0,40591,1,49653,90121
5370761,Fiction,Science Fiction,future,A,E,D,C,C,58,12,349,138,,5,english|chinese,9.73,1,4,630226,female,sep,0,161284,1,46267,642568
6822559,Fiction,Science Fiction,NA,B,A,D,A,A,77,8,194,97,Animal,5,english,52.25,1,4,624002,male,may,0,214852,1,30455,418869
6131157,Fiction,Science Fiction,crime,C,C,D,C,A,71,NA,554,106,,0,english,44.64,1,2,324758,male,jun,0,168658,1,47491,243757
9918631,Fiction,Science Fiction,foreign,D,A,B,C,B,76,18,482,105,,1,english,51.26,1,0,0,,apr,0,27313,1,47534,142635
7255939,Non-Fiction,History,academic,D,F,A,A,D,63,21,550,107,Landscape,0,english|spanish,18.12,5,0,0,,may,0,14253,1,22567,176424
4046804,Non-Fiction,History,NA,E,E,A,A,B,54,16,450,101,Scientific,1,english|chinese,37.45,1,0,0,male,oct,0,46568,1,45576,195946
7335251,Fiction,Adventure,sea,A,B,D,D,A,70,12,252,47,Abstract art,1,english,42.96,1,5,1881799,male,feb,0,238082,1,60107,771048
4826745,Fiction,Humor,NA,C,C,D,C,B,58,5,88,77,Illustration,0,english,61.03,1,0,0,male,may,0,69196,1,55254,396365
1499880,Young Adult,Adventure,vampire,D,B,E,C,A,60,8,205,37,Animal,0,english,57.93,1,0,0,female,feb,1,33940,1,43923,220353
5875952,Young Adult,Adventure,pirate,D,C,E,D,B,59,7,140,47,Animal,1,english,78.28,1,0,0,,jun,1,55761,1,44544,598602
2093314,Fiction,Mystery,magic,C,A,D,D,A,72,35,738,172,Animal,1,english,26.79,1,0,0,,feb,0,32674,1,53618,169814
7407491,Fiction,Historical Fiction,crime,B,C,F,A,B,63,14,416,103,Scientific|Illustration,0,english,3.99,1,0,0,male,oct,0,51729,1,45123,357650
8747447,Non-Fiction,Instructional,NA,E,F,A,A,D,51,8,189,39,Person (photograph)|Landscape,0,english,61.19,1,3,2444679,,sep,1,223404,1,49694,731229
2133215,Fiction,Mystery,NA,D,B,F,A,A,63,5,115,83,,1,english,71.06,1,0,0,male,feb,0,127725,1,48124,213234
4096497,Fiction,Adventure,pirate,C,E,D,B,C,51,12,293,135,Animal|Abstract art|Landscape,1,english,34.22,1,0,0,female,nov,0,123549,1,40334,343571
4915945,Young Adult,Mystery,NA,D,B,E,C,A,57,NA,89,123,Landscape,0,english,86.46,1,0,0,,jun,0,26509,1,46970,563144
1682153,Non-Fiction,Scientific,academic,E,D,A,A,D,51,9,236,77,,0,english,37.75,4,0,0,,nov,0,10000,1,48636,103807
7954092,Fiction,Fantasy,NA,C,D,C,B,B,70,15,423,79,,0,english,64.86,1,1,172572,male,jul,0,161241,1,26912,242793
5647028,Fiction,Adventure,ww2,A,D,C,C,C,60,NA,207,55,,0,english,49.5,3,0,0,,nov,0,20375,1,52350,420153
1208748,Fiction,Humor,magic,C,D,D,B,A,64,22,544,169,Scientific|Animal,0,english,37.98,1,0,0,,feb,1,5000,1,75404,442227
7171196,Fiction,Historical Fiction,NA,B,C,B,B,A,80,14,348,219,,0,english,19.39,1,8,2306052,male,apr,1,441985,1,66917,796852
6422616,Non-Fiction,History,NA,E,F,A,A,D,54,21,496,72,,0,english,22.07,1,0,0,,march,0,10000,1,72140,139123
1368720,Fiction,Adventure,NA,D,B,C,B,B,66,13,358,93,,1,english,65.57,3,0,0,,feb,0,40132,1,42469,119006
6388980,Fiction,Fantasy,NA,D,C,D,C,B,64,11,247,172,,0,english,47.85,3,9,2437995,,jan,0,359505,1,47122,601943
7197789,Fiction,Science Fiction,foreign,C,B,C,E,B,59,27,616,106,,0,english,39.02,1,1,151060,male,feb,0,109122,1,20744,152262
6223311,Fiction,Mystery,sci-fi,B,C,D,C,A,69,9,225,44,Abstract art,1,english,40.02,1,4,1602181,male,jan,0,228026,1,43418,653533
5621531,Fiction,Mystery,future,C,D,D,C,B,54,8,209,64,Animal,3,english,51.07,1,2,302707,female,nov,0,109259,1,30538,119645
6232433,Fiction,Humor,NA,D,D,B,C,C,65,10,240,149,Abstract art,0,english,23.75,1,3,459699,male,dec,0,189503,1,47023,549490
4556319,Children,Rythmic,funny,A,A,F,C,B,62,3,34,69,Illustration,1,english|chinese,87.59,2,0,0,,feb,0,17486,1,49240,105
1002009,Young Adult,Fantasy,NA,F,D,D,B,B,49,8,158,40,,1,english,55.6,1,0,0,male,oct,0,33023,1,40341,802
5064356,Non-Fiction,Reference,NA,D,F,B,A,D,55,22,591,39,Animal,1,english,12.31,2,0,0,,sep,0,14536,1,42260,412977
8323691,Young Adult,Adventure,ww2,D,A,F,B,A,53,11,243,133,,0,english,59.61,1,0,0,,jul,1,43602,1,42518,609071
4675725,Fiction,Mystery,crime,B,C,C,C,C,61,18,483,36,Animal,1,english|chinese,51.17,1,4,697537,,jun,0,103634,1,48890,259295
7144444,Fiction,Science Fiction,foreign,C,C,D,B,A,69,9,220,169,,1,english,45.03,1,0,0,male,dec,1,123724,1,46172,389186
4600538,Non-Fiction,History,space,D,F,A,A,D,54,18,424,31,,1,english,30.96,5,1,152669,,may,0,22818,1,24212,288462
3711879,Non-Fiction,History,NA,F,E,C,A,C,54,17,435,157,,0,english,36.12,1,0,0,male,aug,0,53549,1,46137,189895
1836309,Non-Fiction,Instructional,NA,E,C,B,A,D,50,21,539,71,Abstract art,0,english,8.14,5,0,0,,apr,0,14350,1,39110,89792
5659538,Fiction,Humor,pirate,A,B,D,A,B,85,13,347,197,Animal|Landscape,0,english|chinese,54.65,1,0,0,female,apr,0,99423,1,58228,395860
9766887,Non-Fiction,History,academic,E,E,A,A,E,56,16,457,85,Landscape,0,english,29.52,3,1,152387,,apr,0,10000,1,43200,222998
9474727,Children,Fairytales/Folklore,dinosaur,B,A,D,E,D,59,3,39,65,Animal,0,english|spanish|chinese,97.89,1,0,0,female,feb,0,31026,1,42474,42295
2197302,Children,Fairytales/Folklore,dinosaur,A,A,E,C,B,76,2,19,20,Abstract art,1,english,100,1,1,133631,female,oct,0,68313,1,47039,230774
5270838,Non-Fiction,Scientific,NA,D,F,B,B,E,51,15,384,35,,0,english,9.71,3,2,275347,,oct,0,58486,1,21593,1155
9631759,Children,Picture Books,learning,B,A,F,E,C,53,1,17,57,,2,english|spanish,94.79,1,1,160697,female,feb,0,64290,1,48397,57833
6350384,Non-Fiction,Scientific,NA,C,F,A,B,C,59,11,307,128,Scientific|Animal,0,english,54.08,1,0,0,male,oct,0,83337,1,64808,577147
3804554,Non-Fiction,History,NA,D,E,B,A,D,67,19,431,107,Person (photograph),0,english,43.31,1,4,643867,male,dec,0,98251,1,44016,525539
9865429,Fiction,Adventure,vampire,C,C,E,C,B,58,11,237,170,Abstract art,0,english,42.18,3,1,155738,,dec,0,30842,1,54393,290113
4564233,Non-Fiction,Scientific,academic,D,E,C,A,D,49,17,406,69,,1,english|spanish,40.95,1,0,0,,nov,0,10000,1,28324,202771
8181652,Children,Picture Books,funny,B,A,E,E,B,52,2,17,24,,0,english,93.19,1,0,0,female,apr,0,33936,1,38956,5269
8352509,Non-Fiction,Scientific,NA,F,F,B,A,E,53,9,238,102,Scientific|Animal,0,english,67.63,5,0,0,,jan,0,10000,1,44379,84462
5384741,Fiction,Fantasy,NA,B,B,C,E,B,66,13,295,51,,0,chinese,51.84,1,3,1560583,male,sep,0,204995,1,41105,648821
4772332,Children,Picture Books,NA,A,A,E,E,A,73,3,39,39,,0,english,99.11,1,0,0,male,march,0,28824,1,42638,59507
6764812,Non-Fiction,Scientific,academic,E,F,C,A,C,50,26,523,36,Abstract art,1,english,20.75,1,0,0,female,dec,0,29229,1,44068,343867
2733277,Children,Picture Books,magic,A,A,F,E,A,55,2,24,59,,0,english,92.58,1,4,633745,male,oct,0,103420,1,47058,340741
4471091,Non-Fiction,Scientific,political,E,F,A,C,C,56,15,304,117,Person (photograph),1,english,21.72,1,0,0,male,dec,0,106306,1,63532,397863
6704199,Children,Fairytales/Folklore,dinosaur,A,A,D,E,D,57,3,32,41,Animal,0,english,85.45,1,2,1453477,male,nov,0,125814,1,45597,239182
9918209,Fiction,Humor,NA,A,C,D,D,A,64,12,299,105,,1,english,10.21,1,9,2292894,female,nov,0,403410,1,22274,361325
9355130,Fiction,Humor,future,B,C,D,E,A,57,21,517,96,Illustration,0,english,39.81,3,2,344223,,nov,0,55468,1,45183,338192
2751876,Young Adult,Adventure,pirate,D,C,D,B,A,61,10,222,45,Animal|Abstract art|Person (photograph),1,english|chinese,52.87,1,4,582874,female,sep,1,112705,1,42865,739474
2007381,Non-Fiction,History,space,E,C,A,A,E,62,13,352,143,Scientific,0,english,17.84,5,2,269642,,feb,0,19132,1,31309,63874
2008550,Non-Fiction,History,NA,E,E,A,A,D,54,9,210,73,,0,english,56.79,1,0,0,male,may,0,116695,1,23315,213339
2377634,Fiction,Mystery,NA,B,C,D,A,A,77,6,146,149,Person (photograph),1,english|spanish,55.35,1,0,0,male,march,0,127362,1,56360,419657
2339526,Fiction,Science Fiction,foreign,D,B,C,C,A,75,11,267,129,Animal,1,english,33.24,3,0,0,,dec,0,32247,1,54301,164307
9431831,Fiction,Fantasy,future,C,A,C,B,B,72,11,259,NA,Landscape,1,english,48.19,1,0,0,female,nov,0,77097,1,48946,359617
5504838,Children,Picture Books,dinosaur,A,A,E,F,C,57,2,14,40,,0,english,100,1,0,0,male,nov,0,55726,1,52703,178014
6247714,Non-Fiction,History,NA,F,D,A,A,D,52,12,316,72,Abstract art,0,english,55.1,1,0,0,female,jul,0,49295,1,33033,111252
2764131,Children,Fairytales/Folklore,learning,A,A,E,E,D,50,3,33,35,Abstract art|Landscape,1,english,92.64,1,0,0,,dec,0,19323,1,44422,22210
4234924,Children,Picture Books,colorful,A,A,E,E,B,67,NA,32,53,,1,english,91.6,1,0,0,female,apr,1,70719,1,41306,104166
4809963,Fiction,Science Fiction,NA,D,C,D,C,A,62,7,152,48,Abstract art,0,english,63.86,1,3,490313,female,feb,0,201127,1,57728,588521
7986445,Non-Fiction,Scientific,NA,F,D,A,A,F,49,21,593,116,,0,english,2.63,3,0,0,,aug,0,10000,1,45853,100276
2236599,Fiction,Adventure,crime,B,B,E,B,B,77,15,373,111,,2,english,66.89,1,1,177874,female,dec,0,104273,1,45879,665798
9058161,Young Adult,Science Fiction,sci-fi,E,B,E,C,C,55,8,185,26,Animal,0,english,55.26,3,0,0,,jan,0,34333,1,60496,6068
1011611,Non-Fiction,History,space,D,F,B,A,D,50,19,534,44,Landscape,0,english,14.71,2,1,217891,,oct,0,54663,1,54872,574857
1999268,Fiction,Humor,NA,C,A,B,B,A,81,NA,223,46,,0,english,36.77,3,1,162581,,oct,0,50751,1,26350,274460
7713083,Fiction,Horror,NA,C,E,C,C,A,57,17,447,106,Illustration|Abstract art,1,english,49.54,1,0,0,male,jun,0,89337,1,46622,221044
7639372,Young Adult,Mystery,space,C,E,E,C,B,52,12,258,56,,1,english,41.87,1,1,138907,female,jul,0,63414,1,37765,81848
7355570,Fiction,Horror,patriotic,C,D,C,D,A,62,6,156,142,,1,english,65.62,1,3,580008,female,march,0,176732,1,20165,166515
5104445,Non-Fiction,Instructional,political,D,D,B,A,F,50,19,495,74,Scientific,1,english,12.84,3,0,0,,sep,0,15916,1,44276,117254
